job,Machine 1,Machine 2,Machine 3,Machine 4,Machine 5,Machine 6,Machine 7,Machine 8,Machine 9,Machine 10,Machine 11,Machine 12,Machine 13,Machine 14,Machine 15,Machine 16,Machine 17,Machine 18,Machine 19,Machine 20
11,48.54399404660032,34.56863140942757,42.30927363186,39.9429300898264,52.11716869568792,45.688817807556696,44.98256755625742,35.545725416565716,42.94202712090604,36.62191623096805,52.69022261166593,40.668775894797776,44.30069014146334,38.73254039155332,40.835814998563556,41.70250025319902,38.68251444776073,40.21738300735657,42.93950124558344,45.897928420706805
12,32.078177324799455,31.528282139866928,33.14210626329915,33.78460229619865,32.09503100971211,28.810919737625312,33.21371944803936,37.35244905189002,34.493052198417445,37.56463266403644,36.21151182356962,37.99948759806252,34.321150475238134,35.63181421330381,37.35002677135533,39.10978536847848,34.660888471151864,38.52424844634825,37.75085115277772,43.31486693352601
13,16.031702165569016,15.40035497392138,18.935520569247352,17.529160308028487,17.35690418359055,16.261406994955696,17.723893953289274,17.49409483195111,15.741053884656083,17.093632001395093,16.497511781891333,18.50845639235963,18.484469944922605,18.150540886636996,18.477762000197718,18.58408371487926,16.799822267616044,17.660158732151757,18.571422797930218,16.671020059918572
14,41.17534711947937,45.39409269312122,39.73504604490195,43.0522516232329,43.56130684300812,41.79353492869814,40.519389349401145,43.899001268515484,39.18523369425486,42.3772296202111,44.40832805055007,46.27312257274088,42.602285809854855,44.789809146448306,47.64458228286547,45.22294455036255,38.446703820655834,44.00584430270689,46.19813813260324,50.482701260144474
15,82.68126529767751,72.55916693702345,80.67734628271577,82.6852331868861,76.61998762743428,68.63447886510319,83.89232770911487,75.2413357350619,82.5994449956641,63.62659708426816,80.19414433286855,74.60063110362998,70.42153389048292,75.96267973179351,76.01795647718066,70.93742472938955,70.83845786466375,91.66938970025485,76.28277417044504,73.81417006100573
16,30.44554617075561,25.041057914027224,29.163160717969564,36.315069006382046,30.752400558171995,28.626173383792775,36.98047822476864,28.452459867520542,32.37812196883815,26.096060204489756,29.758340021227486,29.34357198464131,30.750229142917338,33.88803727207132,32.9364618499527,35.28118299079802,28.19062311931107,29.23910728857553,30.954050459813203,29.214407957569037
17,77.93661118008477,92.09184732060204,73.55184921070263,74.3670938645691,70.89862804363997,87.42165122044551,69.13970890225801,74.1763084037166,82.2953981677425,70.87500192858336,73.89593840336913,66.53884545708455,67.82778020593614,65.02058189207368,80.02924070953232,69.31026782804005,74.43026782899942,69.83019718653718,71.4919611094059,67.44975974809897
18,35.60962240917384,41.908779158590335,33.25281462099281,41.10359270751462,40.422609576831185,36.51090265356102,37.908175647688815,32.71209270752242,39.131523345644176,30.922270941688073,37.76547100463199,35.815906236971294,38.343350561921746,33.89390155207923,31.98654929615402,33.07420210144524,36.032386375777946,36.34555321500629,37.76154025549553,33.19753675059841
19,65.18236056769483,52.336829069252566,48.21055986894191,54.51966032731798,49.38650078326172,53.0739964859966,50.59040716956475,51.81012418015427,58.12533083250936,70.03117293049719,51.4505155930125,57.42751652195973,48.844572373928905,44.057952962860476,58.52068895379222,58.70369440127316,56.45933047122514,53.318681601977524,52.14971568644804,52.92385723028951
20,64.34279628683986,46.92729562202892,52.92421075271057,54.4050893562301,51.49605958392237,40.13525913502011,55.22669245040186,58.87666489944052,52.894656918249666,50.35350190306219,57.82261794519292,52.9888090383026,45.98877563362492,51.31921276240433,52.297691917417076,40.580468875219786,51.64207977637692,49.260845954493554,70.39031155781696,52.60881924158711
21,74.06452308264403,72.8618841062482,76.10289370680603,80.60532630197463,64.74601166137789,75.81292847266221,71.75168057714797,76.29768608169638,66.20613502787653,77.17890546418433,69.50212137818879,73.31332863183675,77.46042774761287,90.29951129202394,89.55408787357572,73.32226987515533,79.78362142445916,78.6986032379013,87.7383586700072,75.5366186649689
22,70.18999636090372,56.93711111432459,43.09689099037281,40.10892804319116,61.613755956493115,54.657753018324165,44.16250541918624,56.34846188376273,63.76324740762919,55.56485006695515,58.483464780370916,50.255931597486565,50.51546379501092,50.925847350000765,46.30380331632701,51.97602758778394,54.705504181111436,51.7650721359227,62.71281013618514,60.383357692392806
23,48.826404652159844,53.69071114523808,45.11511336946267,41.3882790997458,41.25260302712941,54.52726797028588,53.37269968903439,45.63429477301024,48.18260489138124,50.92042252250902,50.526618362377924,49.72454551648545,44.992453852786724,43.09449279656217,39.798211469427066,46.31099797440371,49.74858813605773,44.08879751370178,43.7212475934181,44.43883074750757
24,95.47394149159273,77.91486807976564,78.02817809164486,82.4046372219917,81.45958571973142,99.76579826040194,82.08803123744211,66.68035295818343,64.18412644494893,82.63190792538236,68.45248375937511,74.1534478102618,80.9274886882384,78.16437882230036,82.91723627068838,64.6598431861078,84.22900517037071,78.60971759441593,84.09843908167352,82.6377485717277
25,53.47225364576516,52.43662392161851,53.770643373938775,42.7174427555781,46.0890894039716,56.10045063840292,47.93238203085608,44.38638980780791,46.41804624915551,51.80880408817927,55.09396506870573,50.98542690608242,47.650089043263186,60.56021488184493,53.51662529941946,57.36143949423888,44.31644438087218,50.73251593439544,52.83335868885373,45.87786573647061
26,45.49763277416762,42.40549875814482,45.316974394140836,43.47395021402828,36.999444633940236,41.03072137319393,44.87312763382244,40.02761383412115,40.123330420951,42.145294506401406,38.62654019928838,33.70626036046395,40.69409062425628,46.06206704614336,37.883778813851166,37.840344812870214,40.01135880697614,44.003369680184925,34.82008196078367,36.57008372668762
27,34.9040151558729,32.14129227711347,38.87251423647206,39.459663436451486,39.2432852825201,38.898686373046864,34.46165230444484,33.896668013756816,33.58911323215864,42.34518185170618,40.07285098694191,36.882611026883744,30.599314501238222,32.48638739746696,35.90920771139389,39.249925390552605,34.85767910575882,41.91386979207459,36.57138941095239,38.6112957421812
28,39.16970015678261,52.12361247324548,40.78579693869579,56.404474243089965,48.788085339312595,37.43709058242954,47.129800948650896,38.976883056399885,43.67274982678952,47.84324246779591,48.279334607806035,41.99873420909597,41.09793999965314,42.06232733618421,36.4045759252175,42.86240360585393,41.008236740658674,42.39362227905744,37.990415202140014,38.188589247307746
29,108.76003508969048,90.1736627301273,107.80522499242747,107.90685683799347,86.19777051458634,93.73709153135657,98.12065967092275,110.41376852176441,93.94225114060615,95.4382516991695,101.27706761900366,101.71179265434357,87.9001907059746,100.86904614214869,83.50854308712071,94.16207411831309,110.32246102761933,87.51132241024561,101.14367828191932,110.08785015332963
30,12.058125212065868,11.46512781916688,10.897854023870691,11.562448822726804,13.043876886836271,11.250512408177135,10.79019408032814,12.043724250317107,12.103525758074587,14.161097227016132,12.718190558523059,10.688411151324381,11.308390334017384,10.888608590877906,11.310127171981668,13.674110226446471,12.790079535083407,11.852608538090005,9.644121824974567,11.839375229961972
31,114.20412482371283,120.60826939498301,106.21463789097264,130.79881093418612,121.69689289613771,123.35637215253715,125.02579031730762,98.87857030910762,125.68309968250242,99.32383419621199,107.00377769456546,129.30929228189424,119.77379140412275,99.37455393679545,125.40321660315416,104.68636578787597,103.8325549853406,118.25039847688628,138.56572767263017,98.09689745883911
32,37.098408234725,40.91527454414824,43.681228438446844,40.825947945645126,47.73662997571881,34.77769630335385,48.10121703904556,45.70851479715805,50.98871429650319,46.70648484204311,41.9046328495286,46.39519886933836,42.1537700109883,44.00103122550615,49.68475574884136,41.63951889608121,46.34373250411758,48.272577462378024,53.07054291552536,45.928275053845404
33,40.2032873356918,48.67545292603621,42.284468759565904,44.91581670323974,48.59422979055259,40.266328235955214,43.62599453139944,52.8620070031214,42.758280420968994,46.209023167093804,48.62205870544056,39.30066011214306,39.88287040735559,40.818658021627805,55.307003410425075,45.312457871235594,42.78444536095523,51.06348699505232,40.30071217187168,44.32754174186896
34,27.336393403942193,19.56892390665601,23.44899353377399,23.407632397423388,22.12488521760329,25.686773251603015,23.007550209631244,24.419176805050377,24.154137736528025,26.55589430468278,26.62524984715097,23.347256210817967,28.481177451567756,22.28709318078076,24.01346785244307,19.644169105746943,22.40353391951623,22.772008075569097,23.850202915694247,24.930532305985984
35,7.388053479474705,8.284577926748685,7.689662284169201,8.026553376161607,7.291080548852279,8.557612573911982,9.1508087712454,7.229968109035198,7.780357823681019,7.570829481592508,8.995846586928058,7.935733629751805,8.780832587186238,8.718797538669993,7.8073586401260835,8.23205628512545,7.939650561752694,8.770095919784083,7.002593072173955,8.63132815550117
36,40.4205622319906,32.3791908521352,36.05585408309693,31.78210113207687,35.58472808086116,37.1391336532689,35.2242209945051,39.372580695331735,36.54169039147139,31.178069215930957,45.385801928280365,38.22298734077217,35.97493927335268,36.50937434948386,33.863990805852396,39.12666475560286,35.21631383394863,36.366469439191036,34.43923003397743,39.01499368848713
37,107.09439810436598,105.58226468506253,77.60855695259508,79.58835931157115,86.70440789220206,75.168905548624,85.92263973749164,88.698750978416,95.50517037040397,72.83500865483714,85.75753910322734,84.28824449284514,93.09729003171623,98.04209332683985,83.75079648182535,90.39379760537946,94.6953831016787,81.19075061555304,94.0665150910371,92.5921629464648
38,62.5328314295192,57.8252411024923,52.31607164628358,43.74341647486881,50.13518385728163,43.54443681763621,48.3300973108582,59.091007618798685,55.86521028940275,59.060810181939,62.36501624683085,51.60561154935132,57.191952433432924,59.60470831839395,48.398101766878376,49.844046270391175,49.22724417267605,54.967652010328464,60.32766183345573,56.515600894711746
39,125.9049623447358,109.83645406348423,108.17279918596884,127.62379607716265,89.93012219264656,102.25154848260448,98.67366276475754,121.04307997386734,106.63176432798328,106.29868321019264,112.5560266701711,99.11371749095956,100.31297345806459,127.56617407343346,89.43654428659663,112.30885904029559,98.83372339139915,113.05477116990679,99.95827841645503,93.75730886015513
40,27.945221623135556,31.53299508132722,29.40794100851116,25.797741571292434,28.856389041049077,29.3254362198813,29.31411297073879,29.18693798036482,25.39868682539894,28.81048257136599,25.48871187451067,25.479189847778983,29.93621615069664,27.470075545546045,24.98085956307162,29.66677131160959,29.845551083568072,28.170837308966252,24.808901612052104,30.6122491947287
41,29.127953750406594,29.931416894126976,31.098229292691546,29.85671017629218,30.423375669033657,30.736915470338595,36.54585698398737,33.17939573371462,25.924560169506872,32.672255582691676,32.89475848790602,28.363315727459273,29.644883248161623,33.38494875370667,34.770382524636965,25.4428612638492,29.216932955138404,35.3806912872187,30.14228192964829,32.710196885056014
42,22.50360155948749,28.738905004341134,28.616291803485733,36.142010061025644,28.87853763256107,30.699834368857825,30.324846719952713,29.795985717732666,31.53029264618296,29.697340935818744,30.47758845810592,34.92216046608976,31.0347765515527,29.38416730828016,32.14375458546127,29.092357795941627,32.036836667928824,25.04084694370405,32.94064559279984,28.906953769352867
43,41.75553943147661,52.76998656102146,49.12353902102355,60.02649265362793,43.51539877605817,49.91112997097576,43.30798058106083,49.34625597514129,44.70105607779472,45.006994875527894,43.32692938841055,53.49113672590582,48.374873612347095,44.17169940883622,48.61965021219933,43.73296819577888,44.269830620869094,47.587324688799605,48.34426748111706,40.205046834885366
44,58.617799303101364,60.02648933477686,59.3047418927878,52.933141967604975,48.33638550088243,57.75552285676073,57.39703990462711,52.876346974158736,56.30310467413117,57.058407860360894,63.811362330522236,52.77238158746222,63.39150310217496,59.31809520513866,49.40729131314577,56.000880472354254,55.77119293492465,54.97202714990833,55.55994704369002,64.62246330852254
45,33.990944856816654,36.37701450899015,31.735079101880455,29.2129530247867,26.93569202296871,26.60150781473102,29.506026747273545,30.078638461416134,26.87746149238118,30.235510167283884,33.805165019693874,23.481110083221004,30.207494314292116,29.43812182139274,31.679414400273362,27.958388394026997,31.337863806649676,32.166553916091296,30.80855481522997,29.38241002948564
46,54.58409921169309,56.399903056818864,67.13924367444928,63.11785657783811,54.614557412224016,62.39798313548491,56.195268146315925,60.598313648623574,52.57258070532327,61.15603814360186,60.31362671886996,62.72614209569444,62.302789685017544,54.05410524150762,59.99985823781607,59.41760132999391,66.32493245940988,66.00180111050774,60.589939743082525,63.873196538348026
47,52.854843019469314,41.05382671255516,61.898444945540675,57.459963919701416,64.08738008563536,67.90554423896484,59.36345767947557,47.50182940559046,61.31878720633985,45.47371159475812,48.09829515287071,48.00258418000457,49.282868058794,50.348147432670686,63.66898207442896,47.09467746892006,56.422261334254486,50.53298134622946,47.23225617553005,51.06639166803355
48,126.35346490583335,133.5004953046086,95.7478154760229,110.24161436475121,114.26814744854312,127.93978664439234,102.25232696410328,91.57341465221157,110.97180920522355,119.96554062342253,120.94948213657416,107.14609155324625,103.59207815238126,115.72081199956213,107.83920372331316,104.62092291353129,105.64619897906083,118.3579682355611,115.08585991943579,102.24089493375894
49,61.75592573829638,52.99374880231932,52.03111045030005,54.18792043197875,64.62892901641902,59.44987574523637,54.93079645010149,56.29864009988068,56.622665684292464,61.59821708277945,50.90649889991849,64.90294492117711,58.899780531281934,54.93153260851814,57.61031251657741,63.409241539591314,58.91226709996954,50.3767514195226,61.48089148905355,48.80975563305087
50,29.28706798941237,25.285852950490042,24.530959056217434,26.766581770773687,23.94068351374378,23.96887642861812,29.472958703661075,22.092692409085828,25.199672429353683,27.75888583990145,31.257603006589015,25.543864810731705,32.02408547562301,27.055514609985405,26.105868347549173,29.12472413455374,30.560920791086104,29.062413673058803,27.21427087615066,26.679641113954535
51,50.23644904143039,53.4732091866515,57.84871355836696,45.665775166001445,48.85210068208864,47.80860035997748,54.058137701342936,43.62516918644523,47.27479592462843,45.01862310558584,42.0621308655176,55.25979268373638,52.47915771941953,44.320181880642814,53.16841411284926,47.60744046127532,55.66243846949682,43.28327415452899,59.09191963687672,44.39989126467856
52,63.08679030168759,50.91739885102827,56.4981638535212,67.96038448649891,59.920743527921616,62.79315833446367,61.17237240049556,58.17759488676926,69.68051458547063,67.0227008381321,54.046601099514575,57.77629257833447,66.33974555668998,61.507943971423046,59.731820045432805,61.27878450097321,69.89455839549706,69.95464050019386,55.87463068391398,72.60445005940481
53,45.12160021955451,44.86459071438702,42.68217959143057,52.007403370336235,45.88165317187622,44.33933701016807,46.39717833171518,47.48052599077483,49.148382530086636,49.2727441220724,45.49855909296425,58.04035602667825,48.48303358257915,41.308363767439225,50.619448905382605,51.251119485213145,51.71516604070964,45.3817039660568,50.16759832707463,59.67973281410355
54,48.21633694671563,61.7556202820617,54.810103782905784,57.69509196839577,52.81341295199722,58.20211964220772,60.475100290858414,61.66823466825613,62.45216418217462,52.73547230622091,75.25934094858222,52.81527071669603,53.33611722533438,59.371388871477215,61.13258741108359,74.4731024169414,57.475790539083995,62.49585017523866,59.80295162454525,62.44715862117451
55,59.81110667944247,63.12926797612442,66.90299106088196,65.61842304640946,68.48596615600057,49.89766718343489,67.04252894333736,77.67173943552572,66.77135528180564,73.26364927185497,68.92387715723865,84.17727762705805,79.44892089936769,76.67593064708758,66.68824054039605,70.85414747002002,65.4685381332698,66.27957098258041,58.65007995601805,74.32769890275122
56,30.840662298742302,26.982676778483214,29.909499866840548,34.76762666612824,30.233231040164274,31.772103901116942,32.084176533395954,33.61293790261393,36.24268957418003,34.46325074362349,33.589696815195545,39.22302177074371,30.24335254452695,36.82774070752339,28.991035437953602,33.35449251812143,28.747579830418818,33.29632312262002,34.153918905337484,31.554369956012295
57,106.3481373626675,98.85136100494513,91.0281424568925,106.65720375234729,99.7900036397961,100.40203250892937,99.26923159458651,91.92086403169544,101.43849381418201,87.13359715852206,116.22076431624913,127.35347041421696,100.18299484455908,107.28003923089187,97.15531092086857,125.76020127543606,116.60256733837272,91.4524261826761,92.94327490092766,98.77207900831547
58,84.6743067530884,73.43691669564204,89.29463008720779,74.81125505837225,88.85618912418958,72.62338558952442,78.70224255592395,70.39345055849246,97.0244765385492,71.37221933912257,73.31909490480434,68.8403596364304,72.40490642556655,80.17469313106159,74.69097134978445,74.32946572868333,73.37632003155962,79.97344516854336,83.85016601649033,81.538135817958
59,41.378570967341766,39.70685149536968,42.73131762007827,43.185622835887244,38.19543306590858,37.945862293236836,37.67399944287887,39.274039799721294,38.51819823640936,38.765279251538765,38.18881888264128,41.795721432598256,38.00187555166215,39.32624460711273,36.79488658319949,42.98065316499368,42.00942377903661,35.12889954751145,39.08102091067652,30.67677401200355
60,48.69415374240095,45.674130397397725,42.515265099841606,49.3951138339827,47.85668935542351,46.18663570614901,52.80658371456542,48.577431708784964,56.082951370515374,56.14652832375599,41.540003183874276,43.33290492245692,62.667599076808344,50.03805029317224,43.98386274998037,58.28594448067324,50.84069268532836,49.6253515345986,47.6035919553313,46.3692156800312
61,35.42125624197193,43.43207176422992,30.60545935375989,34.99226136428138,33.80191148030375,31.902737241438114,43.06626132194637,27.524145026431036,38.45987176816623,35.49040176655445,39.48308803423372,33.87338601747108,39.50977256225425,38.71424594847188,44.9273911381383,31.052294291339734,40.223658393996644,32.93334291299052,45.064615891113775,43.06129465360451
62,40.5161958343381,45.228435768316864,37.16944584107404,37.20445073771612,39.38602981500966,45.69481772971543,39.40521094142339,42.73598148305705,42.05601798379915,35.95199880873736,40.65752091125296,34.523267620077,36.49329443071492,33.646897228513446,36.63734926425991,40.25162472048073,40.3722071212006,42.25108830544033,36.653688444513094,43.97201584899687
63,36.84279484320012,35.80646880168438,32.0828680841767,36.61619321613693,38.61184495854323,32.49402499916503,30.537442987558045,36.38261107339715,37.677076455051434,31.073182053882988,31.447194669210703,37.633212771135454,38.87625686985251,29.552380411151244,31.997111120040152,30.58503132121589,35.94798110381837,37.361714332853275,36.40510156072947,34.92625211828679
64,21.296958642610292,24.805466285517284,22.819138489735344,28.41412389653876,25.003948887023224,24.6482875822001,28.604777119985595,31.72028149631492,25.77676222418258,26.138266243729294,26.741098415129716,28.22746063702643,21.21385415298058,22.523853670535004,20.60793387579925,25.74387093706823,27.145450642363503,26.252816770358745,27.043823143844723,26.790978189005667
65,66.53029336810137,69.09129877971678,57.929089923725094,71.4289091553801,58.70997709432296,71.99998220364782,71.95846646953814,73.49436658909069,64.4849602978814,63.8521993427184,68.1269428581624,72.27085163475704,69.95406987167156,77.8722369738628,69.96380947615928,58.00636178036997,66.70793271010349,64.97824068028848,54.30181930929059,62.46429852983368
66,20.70499233614062,21.025219644494776,23.307023515595706,18.64458961977545,23.935865667342252,16.517276151226497,19.843133950540956,16.98971764825663,21.70166742609157,17.499726490401432,18.149554201047675,18.302875974919388,20.16333526804038,21.886039187366215,19.59337575962734,21.635453998607808,18.93367257573076,15.842590853746836,24.377522640372323,23.368390507663484
67,59.705861487008775,57.37626812339368,73.3604345051378,68.15198818820629,59.761973141691705,73.15796881707311,75.63237087674196,59.60878913108635,59.842123699113834,49.94238553932902,62.90556645906578,59.43502594267845,68.61191323671898,62.915588104548576,60.98539629167337,54.72556083691922,68.58805414081745,61.39261882199134,66.5598572293012,53.638386036460915
68,72.53204908624099,68.47163352466654,76.17396341364243,89.44864684534213,66.5782752067108,89.68697230298483,82.78489620801388,86.92968493796458,70.98019539539077,106.44609318545005,79.70255773921694,85.44356502127233,79.59025975739836,85.81079692638913,88.92562776338815,73.28811760869364,83.30994814577785,93.94791710063225,80.33877534829504,73.34580984047284
69,30.66531039996391,28.253122263544984,28.039241329482717,31.80263448708992,31.00279517248408,29.124337481361877,26.978929612474314,28.059440090680145,29.165496619769502,29.681237848313398,28.212264103626676,26.914332599390185,31.373150543611683,28.332667265349652,32.50608089138968,29.282790163787173,27.463271160259666,29.41269348986726,32.8082765106106,25.451556625692568
70,26.43777225281734,32.77986779837919,24.31487299742096,25.36074669820678,24.345350174097295,32.493803013821704,25.28907208235143,22.473639787817397,31.663812350065882,29.520161143898868,30.422567305193706,31.38112882744847,27.26334189307478,26.212260596618506,30.966151917507208,21.325342262974118,24.522635122056506,29.359370079462412,29.523118315088627,29.172201949333157
71,103.086069252037,94.89142859347989,74.47553209511096,99.22336997848393,86.80957229916571,94.10998474895888,85.60903995335771,80.39143545696888,99.62697437844822,88.04275112607296,92.60832905153045,91.20753280404841,95.28074554654526,81.47395419930854,80.3649977715186,95.07853707515548,89.81368711533018,88.19049825669093,87.18214783842971,95.94940426149358
72,28.366205038553876,26.675195491377384,34.107919677916826,35.50620241151501,29.509647165795233,27.10995811573565,25.328719939084912,30.02109218672122,26.50191983080453,29.51428980697179,24.543898519069007,29.531751962844186,32.66617873614968,27.177978897820534,31.341227849764003,29.421054973078764,28.450577004623753,29.724622625626864,27.02123281175252,31.61266469702108
73,64.6475438604909,58.476191029188975,65.59570290312054,55.99123261723435,67.50872269313173,63.21255766836318,70.38437791089,55.38782363340341,59.9092631319562,67.2524415861075,59.53400740302021,73.90638282216854,71.91198941346308,72.53541891461613,62.82914245625401,65.6816141654278,59.42212062669514,77.06899563595464,60.312388892485906,55.41307733138847
74,35.687469023588186,43.367706592959514,33.935612624232,46.44806014361501,42.16769476323357,46.92470111973876,42.6969858946782,48.73595382530868,37.532477328527904,47.18353793397991,43.83841323276406,38.748784960401736,46.327749903547996,47.3557833493897,38.06311038932983,47.88454670106586,46.86639120339657,46.91044826497638,38.265914053816935,41.59084381339763
75,50.18900715232392,55.58332639546412,55.283132791831335,40.76403369905385,40.766258925806646,50.48565934488316,42.415095793745195,47.71794067657981,41.51436198768233,46.061517935056266,51.086867863048106,39.014270957718104,39.92217278636703,49.00300750715505,44.35336747405098,43.65148497037226,38.61869535683249,35.98192860291696,48.568683261202466,42.53035258028786
76,70.24714515635212,67.02239006173433,54.84099624893797,69.39562212921541,55.23884972080397,61.98329525573508,65.17623811596957,65.27856814620964,51.46090033406035,70.96142197996946,65.52595731819815,57.64269627494581,65.69166841292578,71.65012512356003,64.20246227704116,59.80328304537055,62.457243752200874,70.98593243818458,62.93879209093839,53.08912349805995
77,41.57922180048202,48.65149610359539,39.309002372894454,42.92725555011084,45.341527666800516,38.273980286306085,44.98207677051633,40.489566294203385,39.24995346498031,39.231255580863746,38.49882111038564,38.17054274009833,39.79886648088122,46.32084130441024,40.185485965920954,51.14521734641464,44.825538817205334,39.199712280029686,33.449546381749,46.3089984073774
78,70.54042438173637,89.31688084800209,71.92356543724064,72.72125139418948,78.69033797540234,70.56081653926222,62.11079921234219,72.1378894493495,77.55953396361932,77.98568397736237,78.27070824997932,78.37056456906559,64.51890321725271,71.41796043258925,74.88516370479763,99.1249295095498,72.72419046104314,74.35997493269329,58.61352835327696,71.25808966224291
79,55.64293660717666,59.20898219941845,63.011796310256194,68.79488689500094,64.60348515358598,61.167673852355904,56.707861831657866,56.98483119568424,54.87290976466387,68.86693722207383,59.00727641402931,53.8134960822849,57.512715053140404,64.3736884991105,60.43191292745132,58.011031671717994,48.19936876254224,57.064620246411636,62.23372624639597,55.422610015806455
80,23.690305944781954,30.100411753261664,25.47593244851795,30.511341931020787,24.6750315431627,28.58965888678733,35.70215685267505,28.289299453698593,29.17504276649675,26.046546835044293,26.11884271660225,31.37945549891967,27.825496730886297,25.77126087071655,27.42212565171824,22.261072168384693,25.56827834121516,26.90717937996726,24.852698573071745,27.696392176548937
81,81.34483143183591,66.71718548369648,75.25154441533527,74.1125159938239,69.736083983767,72.59934446748406,73.40771381705693,68.63826705553767,77.1989546288361,68.20037724325984,72.95012180324562,81.34326050094688,77.86116436253008,74.71932241523075,77.42248425656415,83.4011436366413,71.37121495569512,87.00935756070113,72.22972029616862,86.76098791620721
82,17.765178309560536,19.72235720572675,18.630629086468065,19.711420300490488,22.955129809064864,22.455770009015282,21.04505359656216,23.47830134893786,20.6206218315036,19.683619830556115,20.06626416553498,21.949845696281244,20.58006452781866,19.532641608960475,19.214053526994203,17.86948476496958,19.665414846218983,20.38178790745986,18.833119613736613,20.242634250702032
83,51.59154402111,45.473405850529616,48.49801397523955,57.651735033003206,46.530411362862175,43.657941575810526,43.03785266970155,58.663846742762516,48.12814546088414,52.96102442713486,61.0111795302125,54.51653529306812,54.03599930195057,43.43553158065312,50.71518032550319,56.51163332752457,60.92022746089032,52.27094868144198,55.39021156391291,52.23093338773823
84,81.34658600742867,91.34162605422631,88.98849947860585,96.7455472062655,87.97960067050583,89.87009985348912,76.67132301503476,77.35996515168654,97.70392623725728,87.04309987694398,93.64598324392166,79.09603213347701,73.40390790912058,79.36758120145309,89.8090540383125,86.95060503407386,87.62344123286466,83.75036298013414,98.42247842951717,81.60155701009764
85,28.232295420498257,29.470567987987533,25.437007701674016,33.49558409985711,28.67781896043346,29.23877619000337,27.541451128939457,28.628584972160237,25.19791029098742,25.55536084966209,31.368563514806482,32.91418508409057,30.0058496576794,29.836838533348136,31.975785353131712,26.639109976132872,24.882425613693307,29.7199752340242,32.21192806200749,28.268923384146355
